,timestamp,sensor_id,location_type,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,traffic_density_score,co2_ppm,no2_ppb,pm2.5,pm10,aqi_category
7099,2025-10-23 19:00:00,SNS-037,Residential,21.7,59.4,0.5,5,0.88,508.6,40.4,21.8,38.0,Moderate
7100,2025-10-23 20:00:00,SNS-036,Industrial,23.4,63.0,8.6,1,0.59,507.6,36.9,23.5,41.2,Moderate
7101,2025-10-23 21:00:00,SNS-040,Residential,25.3,62.4,2.3,0,0.36,438.2,20.9,18.3,20.4,Moderate
7102,2025-10-23 22:00:00,SNS-050,Industrial,20.8,55.5,3.3,0,0.43,527.5,36.4,44.4,67.1,Unhealthy for Sensitive
7103,2025-10-23 23:00:00,SNS-044,Residential,22.4,62.4,5.9,0,0.14,390.8,16.0,2.7,5.0,Good
7104,2025-10-24 00:00:00,SNS-022,Roadside,21.8,62.4,11.1,0,0.07,400.0,9.8,10.4,28.7,Good
7105,2025-10-24 01:00:00,SNS-035,Roadside,22.9,56.1,6.9,0,0.2,436.7,16.7,27.2,34.6,Moderate
7106,2025-10-24 02:00:00,SNS-036,Industrial,22.0,65.6,4.6,0,0.08,491.7,14.8,29.9,41.2,Moderate
7107,2025-10-24 03:00:00,SNS-042,Residential,23.4,59.6,1.5,0,0.04,410.6,2.2,6.8,15.9,Good
7108,2025-10-24 04:00:00,SNS-013,Roadside,24.7,66.2,2.5,0,0.18,442.0,15.5,38.7,56.0,Unhealthy for Sensitive
7109,2025-10-24 05:00:00,SNS-048,Roadside,24.6,68.8,5.0,5,0.4,447.4,20.3,17.0,27.2,Moderate
7110,2025-10-24 06:00:00,SNS-029,Park,22.5,64.0,10.8,0,0.52,409.7,24.7,2.0,5.0,Good
7111,2025-10-24 07:00:00,SNS-024,Park,23.9,57.0,0.4,0,0.93,473.3,49.9,35.6,55.5,Unhealthy for Sensitive
7112,2025-10-24 08:00:00,SNS-009,Park,21.8,56.9,1.7,0,0.81,471.4,42.4,21.9,36.5,Moderate
7113,2025-10-24 09:00:00,SNS-019,Industrial,25.7,59.6,1.7,0,0.77,582.1,35.2,57.1,83.2,Unhealthy
7114,2025-10-24 10:00:00,SNS-011,Residential,23.5,65.5,6.7,0,0.5,428.2,30.6,17.4,22.3,Moderate
7115,2025-10-24 11:00:00,SNS-008,Roadside,25.4,66.6,3.9,0,0.46,479.2,31.9,43.1,70.2,Unhealthy for Sensitive
7116,2025-10-24 12:00:00,SNS-008,Roadside,22.6,55.4,9.1,0,0.59,465.5,37.1,31.1,45.7,Moderate
7117,2025-10-24 13:00:00,SNS-002,Industrial,22.3,68.7,3.1,0,0.3,531.8,25.0,38.8,61.9,Unhealthy for Sensitive
7118,2025-10-24 14:00:00,SNS-019,Industrial,19.1,55.2,0.7,0,0.34,531.0,16.8,52.4,82.0,Unhealthy for Sensitive
7119,2025-10-24 15:00:00,SNS-030,Industrial,24.2,59.7,7.9,0,0.42,512.0,24.3,28.2,51.7,Moderate
7120,2025-10-24 16:00:00,SNS-018,Residential,22.9,57.6,4.2,0,0.77,467.0,48.1,26.9,39.3,Moderate
7121,2025-10-24 17:00:00,SNS-047,Park,22.4,58.1,1.9,1,0.95,496.8,39.7,20.0,34.8,Moderate
7122,2025-10-24 18:00:00,SNS-017,Roadside,27.3,64.5,8.1,0,0.81,501.9,40.2,44.4,65.0,Unhealthy for Sensitive
7123,2025-10-24 19:00:00,SNS-022,Roadside,23.6,58.4,0.5,1,0.96,542.9,37.9,39.6,61.3,Unhealthy for Sensitive
7124,2025-10-24 20:00:00,SNS-029,Park,22.0,60.3,1.6,0,0.31,425.8,20.5,14.4,29.4,Moderate
7125,2025-10-24 21:00:00,SNS-030,Industrial,26.6,62.0,1.9,0,0.39,526.9,25.7,49.0,76.9,Unhealthy for Sensitive
7126,2025-10-24 22:00:00,SNS-039,Park,27.2,58.8,3.6,10,0.36,413.9,24.6,7.4,6.0,Good
7127,2025-10-24 23:00:00,SNS-019,Industrial,23.7,72.1,1.6,0,0.07,490.1,11.7,37.6,62.9,Unhealthy for Sensitive
7128,2025-10-25 00:00:00,SNS-046,Roadside,24.3,61.5,8.3,0,0.1,416.5,8.2,19.5,28.6,Moderate
7129,2025-10-25 01:00:00,SNS-031,Park,22.8,67.0,2.3,0,0.02,382.7,5.4,7.7,5.1,Good
7130,2025-10-25 02:00:00,SNS-006,Industrial,23.6,58.5,0.6,0,0.04,507.8,12.7,44.0,66.4,Unhealthy for Sensitive
7131,2025-10-25 03:00:00,SNS-018,Residential,22.3,52.0,3.4,0,0.08,416.2,17.4,14.4,31.2,Moderate
7132,2025-10-25 04:00:00,SNS-011,Residential,22.5,64.7,3.0,0,0.17,399.0,18.8,2.0,5.0,Good
7133,2025-10-25 05:00:00,SNS-047,Park,22.7,72.8,3.0,5,0.31,430.6,21.4,10.1,12.2,Good
7134,2025-10-25 06:00:00,SNS-002,Industrial,24.9,61.7,5.3,0,0.41,508.5,29.1,30.8,40.0,Moderate
7135,2025-10-25 07:00:00,SNS-032,Roadside,23.6,67.5,5.9,0,0.9,507.1,50.6,58.8,84.8,Unhealthy
7136,2025-10-25 08:00:00,SNS-007,Park,22.5,68.9,10.4,0,0.76,418.2,42.0,11.4,15.8,Good
7137,2025-10-25 09:00:00,SNS-027,Residential,25.5,65.6,11.9,0,0.77,424.0,41.9,13.4,21.1,Moderate
7138,2025-10-25 10:00:00,SNS-021,Industrial,22.2,57.9,3.9,0,0.42,519.4,31.4,44.7,64.8,Unhealthy for Sensitive
7139,2025-10-25 11:00:00,SNS-048,Roadside,22.0,63.4,2.8,0,0.35,466.9,27.4,44.1,65.5,Unhealthy for Sensitive
7140,2025-10-25 12:00:00,SNS-006,Industrial,20.6,63.3,2.6,0,0.31,514.1,15.1,45.1,58.3,Unhealthy for Sensitive
7141,2025-10-25 13:00:00,SNS-015,Roadside,24.6,60.3,4.5,0,0.33,461.7,28.8,48.7,75.7,Unhealthy for Sensitive
7142,2025-10-25 14:00:00,SNS-013,Roadside,23.8,65.4,3.1,0,0.52,491.8,35.4,46.5,74.8,Unhealthy for Sensitive
7143,2025-10-25 15:00:00,SNS-017,Roadside,22.2,65.1,3.1,0,0.49,485.5,37.0,37.4,45.5,Unhealthy for Sensitive
7144,2025-10-25 16:00:00,SNS-029,Park,24.4,56.6,5.4,0,0.83,456.7,35.1,14.5,30.7,Moderate
7145,2025-10-25 17:00:00,SNS-001,Roadside,23.7,61.4,2.0,0,0.99,543.8,46.6,62.9,92.7,Unhealthy
7146,2025-10-25 18:00:00,SNS-034,Residential,20.6,60.6,1.7,0,0.84,496.3,45.1,37.5,60.0,Unhealthy for Sensitive
7147,2025-10-25 19:00:00,SNS-010,Roadside,27.0,65.2,2.6,0,0.92,513.7,47.9,60.9,93.7,Unhealthy
7148,2025-10-25 20:00:00,SNS-044,Residential,23.7,63.2,7.2,0,0.33,420.7,30.0,11.9,13.2,Good
7149,2025-10-25 21:00:00,SNS-050,Industrial,24.4,61.4,5.1,0,0.34,520.4,20.2,41.7,63.1,Unhealthy for Sensitive
7150,2025-10-25 22:00:00,SNS-038,Roadside,25.5,64.7,0.6,0,0.47,497.2,30.5,53.6,78.0,Unhealthy for Sensitive
7151,2025-10-25 23:00:00,SNS-015,Roadside,25.1,70.5,5.7,10,0.1,451.1,11.3,14.4,20.2,Moderate
7152,2025-10-26 00:00:00,SNS-030,Industrial,24.0,66.0,1.3,0,0.03,482.2,11.8,39.2,60.9,Unhealthy for Sensitive
7153,2025-10-26 01:00:00,SNS-039,Park,21.7,64.5,2.9,0,0.19,397.6,20.1,2.0,5.0,Good
7154,2025-10-26 02:00:00,SNS-039,Park,20.1,72.8,2.0,0,0.16,401.3,18.6,11.4,17.8,Good
7155,2025-10-26 03:00:00,SNS-006,Industrial,20.4,58.4,10.3,0,0.08,434.0,9.8,18.3,27.9,Moderate
7156,2025-10-26 04:00:00,SNS-006,Industrial,24.4,67.7,8.2,0,0.02,455.5,6.7,24.2,39.2,Moderate
7157,2025-10-26 05:00:00,SNS-048,Roadside,21.4,60.9,3.4,0,0.31,452.2,20.1,32.7,41.6,Moderate
7158,2025-10-26 06:00:00,SNS-048,Roadside,24.8,60.7,2.8,0,0.53,482.2,41.5,39.5,45.0,Unhealthy for Sensitive
7159,2025-10-26 07:00:00,SNS-033,Roadside,22.7,69.6,3.8,0,0.84,518.4,36.7,50.9,86.4,Unhealthy for Sensitive
7160,2025-10-26 08:00:00,SNS-012,Park,23.6,64.9,5.2,0,0.9,454.6,45.3,24.7,40.1,Moderate
7161,2025-10-26 09:00:00,SNS-008,Roadside,24.7,66.3,2.9,0,0.91,538.1,56.8,62.0,90.6,Unhealthy
7162,2025-10-26 10:00:00,SNS-021,Industrial,27.2,62.7,3.7,0,0.47,535.2,27.2,49.6,79.6,Unhealthy for Sensitive
7163,2025-10-26 11:00:00,SNS-042,Residential,23.7,66.7,3.2,0,0.36,422.8,29.1,19.8,25.6,Moderate
7164,2025-10-26 12:00:00,SNS-004,Park,22.6,60.7,3.3,1,0.36,444.3,18.2,2.0,10.4,Good
7165,2025-10-26 13:00:00,SNS-035,Roadside,24.0,54.8,9.2,0,0.52,455.4,29.3,27.0,36.1,Moderate
7166,2025-10-26 14:00:00,SNS-020,Roadside,22.7,60.1,3.1,0,0.38,469.2,27.1,37.7,54.2,Unhealthy for Sensitive
7167,2025-10-26 15:00:00,SNS-026,Industrial,23.0,58.2,1.1,0,0.32,520.2,24.8,41.7,63.9,Unhealthy for Sensitive
7168,2025-10-26 16:00:00,SNS-006,Industrial,21.6,60.9,2.5,0,0.72,547.4,42.7,60.3,80.4,Unhealthy
7169,2025-10-26 17:00:00,SNS-034,Residential,24.5,61.9,2.7,0,0.7,464.4,39.4,31.6,42.2,Moderate
7170,2025-10-26 18:00:00,SNS-003,Park,25.4,59.6,2.4,10,0.73,463.3,45.7,15.6,27.1,Moderate
7171,2025-10-26 19:00:00,SNS-020,Roadside,22.9,53.2,2.8,0,0.98,558.0,41.1,59.3,87.4,Unhealthy
7172,2025-10-26 20:00:00,SNS-032,Roadside,22.8,63.6,2.1,0,0.42,477.5,24.3,42.3,67.8,Unhealthy for Sensitive
7173,2025-10-26 21:00:00,SNS-022,Roadside,21.2,66.8,5.6,0,0.53,470.7,30.9,28.2,48.4,Moderate
7174,2025-10-26 22:00:00,SNS-016,Roadside,21.0,63.3,3.8,0,0.57,489.1,32.6,50.5,67.8,Unhealthy for Sensitive
7175,2025-10-26 23:00:00,SNS-034,Residential,26.6,61.4,6.9,0,0.16,380.0,18.6,10.2,11.3,Good
7176,2025-10-27 00:00:00,SNS-003,Park,23.4,62.4,6.3,0,0.11,381.9,11.4,2.2,9.2,Good
7177,2025-10-27 01:00:00,SNS-016,Roadside,23.4,61.2,0.4,0,0.03,444.9,17.8,26.8,46.4,Moderate
7178,2025-10-27 02:00:00,SNS-014,Roadside,18.9,60.2,8.7,0,0.16,426.9,18.4,16.8,20.0,Moderate
7179,2025-10-27 03:00:00,SNS-023,Roadside,23.7,67.2,4.1,5,0.17,452.8,9.6,19.9,25.7,Moderate
7180,2025-10-27 04:00:00,SNS-030,Industrial,20.8,56.6,3.8,0,0.17,509.6,18.1,31.0,45.2,Moderate
7181,2025-10-27 05:00:00,SNS-033,Roadside,24.9,67.2,11.3,0,0.53,431.3,32.3,40.8,57.9,Unhealthy for Sensitive
7182,2025-10-27 06:00:00,SNS-007,Park,23.4,64.2,2.6,0,0.53,440.2,31.7,11.4,14.8,Good
7183,2025-10-27 07:00:00,SNS-043,Industrial,22.9,62.5,12.3,0,0.91,524.2,45.8,44.9,62.1,Unhealthy for Sensitive
7184,2025-10-27 08:00:00,SNS-041,Industrial,22.8,68.7,0.3,0,0.94,591.0,47.7,64.3,93.1,Unhealthy
7185,2025-10-27 09:00:00,SNS-011,Residential,22.5,65.5,0.8,10,0.73,482.4,45.1,22.3,37.5,Moderate
7186,2025-10-27 10:00:00,SNS-006,Industrial,23.7,59.8,3.1,0,0.6,551.5,29.9,53.1,84.7,Unhealthy for Sensitive
7187,2025-10-27 11:00:00,SNS-037,Residential,24.8,60.6,9.5,0,0.51,416.5,25.9,12.3,14.0,Moderate
7188,2025-10-27 12:00:00,SNS-030,Industrial,20.5,61.9,5.4,0,0.33,508.8,21.4,47.6,72.7,Unhealthy for Sensitive
7189,2025-10-27 13:00:00,SNS-032,Roadside,23.5,53.5,1.9,5,0.54,501.3,33.4,28.6,48.3,Moderate
7190,2025-10-27 14:00:00,SNS-042,Residential,22.9,59.0,8.6,0,0.56,423.5,30.5,18.7,27.0,Moderate
7191,2025-10-27 15:00:00,SNS-024,Park,25.2,59.3,4.1,5,0.37,415.9,30.6,8.9,13.3,Good
7192,2025-10-27 16:00:00,SNS-027,Residential,28.1,57.3,1.3,0,0.95,498.6,48.5,39.0,59.3,Unhealthy for Sensitive
7193,2025-10-27 17:00:00,SNS-026,Industrial,22.6,62.6,2.5,0,0.7,571.9,41.9,55.0,78.4,Unhealthy
7194,2025-10-27 18:00:00,SNS-026,Industrial,26.1,59.9,2.4,0,0.77,584.5,42.6,54.0,81.1,Unhealthy for Sensitive
7195,2025-10-27 19:00:00,SNS-031,Park,22.5,55.8,5.2,0,0.82,450.4,45.4,25.6,36.2,Moderate
7196,2025-10-27 20:00:00,SNS-034,Residential,25.1,67.1,8.5,0,0.46,411.0,30.8,8.2,17.2,Good
7197,2025-10-27 21:00:00,SNS-030,Industrial,25.8,70.2,8.6,0,0.37,477.7,24.7,35.1,47.9,Unhealthy for Sensitive
7198,2025-10-27 22:00:00,SNS-037,Residential,20.6,68.6,2.6,0,0.39,441.2,27.9,22.1,35.2,Moderate
7199,2025-10-27 23:00:00,SNS-012,Park,24.3,66.1,0.8,0,0.04,426.3,8.4,2.0,7.2,Good
7200,2025-10-28 00:00:00,SNS-015,Roadside,22.4,75.7,3.2,0,0.17,443.2,15.2,33.5,55.1,Moderate
7201,2025-10-28 01:00:00,SNS-042,Residential,27.2,60.6,9.8,0,0.19,380.0,19.1,6.8,6.6,Good
7202,2025-10-28 02:00:00,SNS-013,Roadside,23.0,56.7,5.5,0,0.09,425.1,14.4,26.2,45.0,Moderate
7203,2025-10-28 03:00:00,SNS-030,Industrial,23.3,66.9,2.6,0,0.07,476.0,4.3,36.7,40.9,Unhealthy for Sensitive
7204,2025-10-28 04:00:00,SNS-002,Industrial,23.9,61.2,2.6,0,0.1,495.1,13.5,48.9,75.5,Unhealthy for Sensitive
7205,2025-10-28 05:00:00,SNS-011,Residential,23.9,65.7,1.2,0,0.34,437.1,13.1,16.0,19.8,Moderate
7206,2025-10-28 06:00:00,SNS-036,Industrial,23.4,62.8,3.4,0,0.37,544.0,18.5,55.5,86.7,Unhealthy
7207,2025-10-28 07:00:00,SNS-009,Park,23.8,63.3,7.8,0,0.81,467.0,45.9,14.2,25.4,Moderate
7208,2025-10-28 08:00:00,SNS-016,Roadside,25.3,68.4,3.1,0,0.8,513.3,43.9,53.8,86.4,Unhealthy for Sensitive
7209,2025-10-28 09:00:00,SNS-044,Residential,20.9,62.2,5.8,0,0.71,452.3,42.4,37.2,56.9,Unhealthy for Sensitive
7210,2025-10-28 10:00:00,SNS-044,Residential,21.6,71.9,4.3,0,0.34,429.1,28.3,15.6,25.6,Moderate
7211,2025-10-28 11:00:00,SNS-008,Roadside,22.9,57.3,4.3,0,0.33,456.6,23.7,33.1,49.7,Moderate
7212,2025-10-28 12:00:00,SNS-030,Industrial,22.6,58.0,0.9,0,0.58,572.2,30.9,54.1,88.0,Unhealthy for Sensitive
7213,2025-10-28 13:00:00,SNS-004,Park,25.7,55.2,4.3,0,0.44,427.8,24.0,4.7,6.9,Good
7214,2025-10-28 14:00:00,SNS-042,Residential,22.9,62.5,3.2,0,0.5,444.1,23.0,22.6,40.3,Moderate
7215,2025-10-28 15:00:00,SNS-041,Industrial,22.5,72.1,10.5,0,0.55,505.3,27.7,27.7,43.7,Moderate
7216,2025-10-28 16:00:00,SNS-045,Residential,27.4,63.7,3.3,0,0.72,446.9,40.4,31.8,46.3,Moderate
7217,2025-10-28 17:00:00,SNS-014,Roadside,24.4,66.7,3.5,0,0.84,511.8,48.1,55.1,79.7,Unhealthy
7218,2025-10-28 18:00:00,SNS-004,Park,24.8,62.0,1.8,0,0.73,457.1,36.2,31.8,43.8,Moderate
7219,2025-10-28 19:00:00,SNS-011,Residential,24.4,68.2,1.0,0,0.98,499.4,41.0,35.0,54.6,Unhealthy for Sensitive
7220,2025-10-28 20:00:00,SNS-045,Residential,23.9,66.9,4.1,0,0.36,431.8,18.2,18.6,24.8,Moderate
7221,2025-10-28 21:00:00,SNS-027,Residential,21.2,59.9,0.8,0,0.38,450.3,21.5,24.3,36.8,Moderate
7222,2025-10-28 22:00:00,SNS-025,Industrial,25.7,72.4,5.3,0,0.59,525.0,26.9,47.0,76.8,Unhealthy for Sensitive
7223,2025-10-28 23:00:00,SNS-040,Residential,27.1,58.4,2.0,0,0.16,405.7,11.3,7.2,10.4,Good
7224,2025-10-29 00:00:00,SNS-026,Industrial,23.2,52.9,2.3,0,0.07,498.6,17.6,37.8,49.1,Unhealthy for Sensitive
7225,2025-10-29 01:00:00,SNS-037,Residential,22.5,60.8,1.4,0,0.01,390.4,8.9,6.3,6.3,Good
7226,2025-10-29 02:00:00,SNS-041,Industrial,22.7,71.7,0.6,0,0.01,499.4,7.7,31.2,47.5,Moderate
7227,2025-10-29 03:00:00,SNS-006,Industrial,27.3,55.5,2.8,0,0.0,478.7,14.0,32.1,58.6,Moderate
7228,2025-10-29 04:00:00,SNS-023,Roadside,26.1,65.0,1.3,0,0.01,455.3,14.1,29.2,39.9,Moderate
7229,2025-10-29 05:00:00,SNS-028,Residential,23.3,60.1,3.4,0,0.48,419.6,31.4,20.7,29.2,Moderate
7230,2025-10-29 06:00:00,SNS-023,Roadside,22.9,62.6,0.6,0,0.47,492.7,25.8,46.0,77.6,Unhealthy for Sensitive
7231,2025-10-29 07:00:00,SNS-046,Roadside,25.9,65.1,2.9,0,0.86,514.4,48.6,52.2,81.9,Unhealthy for Sensitive
7232,2025-10-29 08:00:00,SNS-030,Industrial,24.2,56.4,3.5,0,0.86,577.1,36.8,54.7,73.7,Unhealthy for Sensitive
7233,2025-10-29 09:00:00,SNS-027,Residential,25.6,71.0,1.4,0,0.97,499.9,45.6,43.2,54.1,Unhealthy for Sensitive
7234,2025-10-29 10:00:00,SNS-047,Park,24.1,63.0,5.6,5,0.3,405.5,22.8,2.0,5.0,Good
7235,2025-10-29 11:00:00,SNS-017,Roadside,22.2,62.5,2.5,0,0.39,485.8,25.8,43.1,60.5,Unhealthy for Sensitive
7236,2025-10-29 12:00:00,SNS-033,Roadside,27.3,58.6,5.7,0,0.56,476.2,29.0,44.3,72.9,Unhealthy for Sensitive
7237,2025-10-29 13:00:00,SNS-012,Park,23.3,61.7,3.0,0,0.49,421.4,38.1,12.8,16.7,Moderate
7238,2025-10-29 14:00:00,SNS-026,Industrial,26.4,71.0,2.3,0,0.35,515.4,27.6,36.4,55.0,Unhealthy for Sensitive
7239,2025-10-29 15:00:00,SNS-017,Roadside,29.7,67.1,0.7,0,0.52,493.8,35.8,39.1,58.1,Unhealthy for Sensitive
7240,2025-10-29 16:00:00,SNS-029,Park,21.6,62.1,1.5,0,0.74,457.7,43.0,23.2,42.0,Moderate
7241,2025-10-29 17:00:00,SNS-049,Industrial,18.8,67.5,0.7,0,0.73,554.0,37.8,58.9,82.7,Unhealthy
7242,2025-10-29 18:00:00,SNS-039,Park,27.9,65.9,3.4,0,0.76,447.3,39.9,18.2,32.3,Moderate
7243,2025-10-29 19:00:00,SNS-016,Roadside,24.0,64.1,8.1,0,0.75,467.7,42.1,38.1,51.4,Unhealthy for Sensitive
7244,2025-10-29 20:00:00,SNS-045,Residential,22.4,69.5,3.2,0,0.34,426.8,26.4,24.9,39.8,Moderate
7245,2025-10-29 21:00:00,SNS-049,Industrial,27.3,52.9,2.7,0,0.43,537.2,26.2,55.0,82.1,Unhealthy for Sensitive
7246,2025-10-29 22:00:00,SNS-003,Park,22.7,62.1,8.1,0,0.38,407.7,23.0,2.0,5.0,Good
7247,2025-10-29 23:00:00,SNS-031,Park,22.6,50.6,1.5,0,0.15,418.9,21.1,2.0,7.2,Good
7248,2025-10-30 00:00:00,SNS-015,Roadside,21.3,58.8,8.4,0,0.12,407.0,12.6,16.7,19.7,Moderate
7249,2025-10-30 01:00:00,SNS-010,Roadside,22.6,63.4,2.8,0,0.0,437.6,-0.4,26.0,44.6,Moderate
7250,2025-10-30 02:00:00,SNS-045,Residential,22.4,53.3,7.7,0,0.01,380.0,15.6,4.8,6.6,Good
7251,2025-10-30 03:00:00,SNS-023,Roadside,23.9,61.8,2.2,0,0.12,455.4,16.1,25.7,34.8,Moderate
7252,2025-10-30 04:00:00,SNS-017,Roadside,27.4,62.6,1.9,0,0.01,440.3,13.9,37.9,55.1,Unhealthy for Sensitive
7253,2025-10-30 05:00:00,SNS-019,Industrial,26.1,67.3,3.8,0,0.31,507.6,24.9,37.1,54.5,Unhealthy for Sensitive
7254,2025-10-30 06:00:00,SNS-031,Park,22.9,61.2,1.4,0,0.57,451.8,39.6,19.3,37.2,Moderate
7255,2025-10-30 07:00:00,SNS-027,Residential,21.2,65.9,1.2,0,0.84,488.1,36.7,40.9,57.5,Unhealthy for Sensitive
7256,2025-10-30 08:00:00,SNS-047,Park,27.1,59.6,5.7,0,0.76,432.0,34.3,8.6,13.7,Good
7257,2025-10-30 09:00:00,SNS-019,Industrial,21.8,48.2,9.1,0,0.74,542.2,44.0,42.9,65.0,Unhealthy for Sensitive
7258,2025-10-30 10:00:00,SNS-011,Residential,24.4,71.6,3.4,0,0.45,448.1,23.4,17.5,24.5,Moderate
7259,2025-10-30 11:00:00,SNS-025,Industrial,22.5,59.6,2.8,0,0.5,526.0,25.4,52.9,76.2,Unhealthy for Sensitive
7260,2025-10-30 12:00:00,SNS-035,Roadside,23.0,61.7,2.5,1,0.57,510.8,40.5,33.4,49.4,Moderate
7261,2025-10-30 13:00:00,SNS-015,Roadside,22.0,55.7,3.4,0,0.57,478.0,40.6,34.1,46.8,Moderate
7262,2025-10-30 14:00:00,SNS-009,Park,23.1,66.4,1.7,0,0.47,440.3,24.7,20.9,26.1,Moderate
7263,2025-10-30 15:00:00,SNS-024,Park,24.7,65.4,1.3,0,0.44,439.5,28.5,17.3,34.7,Moderate
7264,2025-10-30 16:00:00,SNS-021,Industrial,20.7,67.5,6.4,1,0.83,551.6,48.6,34.9,61.4,Moderate
7265,2025-10-30 17:00:00,SNS-007,Park,23.9,52.5,3.9,0,0.8,464.4,38.4,16.7,24.2,Moderate
7266,2025-10-30 18:00:00,SNS-030,Industrial,22.0,60.0,6.0,5,0.99,567.8,49.1,36.0,54.4,Unhealthy for Sensitive
7267,2025-10-30 19:00:00,SNS-002,Industrial,25.5,67.0,3.4,0,0.72,570.3,35.6,56.2,76.7,Unhealthy
7268,2025-10-30 20:00:00,SNS-026,Industrial,25.4,56.2,2.9,0,0.45,522.4,29.7,53.3,75.4,Unhealthy for Sensitive
7269,2025-10-30 21:00:00,SNS-047,Park,27.7,72.6,1.2,0,0.31,413.8,28.7,15.1,20.7,Moderate
7270,2025-10-30 22:00:00,SNS-002,Industrial,21.2,59.5,3.6,0,0.33,523.8,21.5,38.6,60.2,Unhealthy for Sensitive
7271,2025-10-30 23:00:00,SNS-049,Industrial,25.0,60.2,1.5,1,0.15,512.8,22.0,26.4,45.1,Moderate
7272,2025-10-31 00:00:00,SNS-030,Industrial,24.8,62.7,8.9,5,0.14,469.6,15.9,13.2,26.1,Moderate
7273,2025-10-31 01:00:00,SNS-022,Roadside,23.9,59.7,1.6,0,0.08,438.2,11.0,32.2,40.7,Moderate
7274,2025-10-31 02:00:00,SNS-048,Roadside,24.9,58.5,1.9,0,0.12,444.3,8.8,26.7,42.4,Moderate
7275,2025-10-31 03:00:00,SNS-045,Residential,21.3,66.0,12.2,0,0.2,380.0,16.1,2.0,7.3,Good
7276,2025-10-31 04:00:00,SNS-050,Industrial,27.7,60.1,2.0,0,0.14,501.9,10.6,42.0,69.5,Unhealthy for Sensitive
7277,2025-10-31 05:00:00,SNS-036,Industrial,25.0,64.5,5.8,0,0.32,494.0,26.0,34.7,54.7,Moderate
7278,2025-10-31 06:00:00,SNS-011,Residential,26.6,52.5,5.1,0,0.54,430.6,23.5,21.9,23.4,Moderate
7279,2025-10-31 07:00:00,SNS-048,Roadside,25.7,54.3,3.6,0,0.71,520.1,34.9,42.9,63.1,Unhealthy for Sensitive
7280,2025-10-31 08:00:00,SNS-015,Roadside,23.0,60.7,3.5,0,0.94,515.6,41.5,48.6,69.9,Unhealthy for Sensitive
7281,2025-10-31 09:00:00,SNS-011,Residential,24.2,64.2,3.8,0,0.96,473.8,47.4,36.3,57.5,Unhealthy for Sensitive
7282,2025-10-31 10:00:00,SNS-033,Roadside,25.0,61.8,2.7,0,0.37,472.1,24.6,37.4,54.5,Unhealthy for Sensitive
7283,2025-10-31 11:00:00,SNS-020,Roadside,22.0,57.7,0.6,10,0.45,474.4,28.6,27.5,38.0,Moderate
7284,2025-10-31 12:00:00,SNS-011,Residential,27.9,57.0,2.6,0,0.38,438.2,15.8,15.9,26.6,Moderate
7285,2025-10-31 13:00:00,SNS-042,Residential,24.4,64.8,0.9,0,0.41,445.9,26.4,26.0,30.3,Moderate
7286,2025-10-31 14:00:00,SNS-032,Roadside,21.3,59.2,1.9,0,0.37,485.7,24.4,34.1,44.1,Moderate
7287,2025-10-31 15:00:00,SNS-044,Residential,25.9,63.7,6.1,0,0.42,407.8,21.5,11.3,22.8,Good
7288,2025-10-31 16:00:00,SNS-001,Roadside,22.9,69.2,5.1,0,0.97,511.3,46.4,58.0,84.7,Unhealthy
7289,2025-10-31 17:00:00,SNS-043,Industrial,22.8,62.7,1.6,10,0.73,562.2,41.0,39.5,61.6,Unhealthy for Sensitive
7290,2025-10-31 18:00:00,SNS-041,Industrial,20.3,67.2,5.1,0,0.81,555.7,43.7,51.4,83.1,Unhealthy for Sensitive
7291,2025-10-31 19:00:00,SNS-022,Roadside,25.5,56.1,3.0,0,0.85,519.7,49.8,47.3,63.3,Unhealthy for Sensitive
7292,2025-10-31 20:00:00,SNS-018,Residential,26.7,61.9,1.2,0,0.34,435.6,21.3,17.2,18.1,Moderate
7293,2025-10-31 21:00:00,SNS-023,Roadside,26.2,60.5,1.8,0,0.51,496.0,33.7,44.7,67.1,Unhealthy for Sensitive
7294,2025-10-31 22:00:00,SNS-045,Residential,21.4,63.6,2.6,0,0.48,441.8,28.4,20.0,30.0,Moderate
7295,2025-10-31 23:00:00,SNS-007,Park,25.7,64.2,4.9,0,0.09,397.9,6.8,2.0,5.0,Good
7296,2025-11-01 00:00:00,SNS-013,Roadside,22.2,69.4,12.1,0,0.11,402.2,14.8,17.8,27.3,Moderate
7297,2025-11-01 01:00:00,SNS-001,Roadside,24.0,48.9,1.0,0,0.15,461.6,23.3,40.8,55.7,Unhealthy for Sensitive
7298,2025-11-01 02:00:00,SNS-037,Residential,21.2,60.7,7.4,0,0.1,400.1,17.1,2.6,9.3,Good
7299,2025-11-01 03:00:00,SNS-025,Industrial,21.8,57.9,1.3,0,0.16,508.5,21.6,42.2,62.3,Unhealthy for Sensitive
7300,2025-11-01 04:00:00,SNS-019,Industrial,22.8,63.7,3.2,0,0.03,483.6,-1.1,40.4,57.0,Unhealthy for Sensitive
7301,2025-11-01 05:00:00,SNS-029,Park,21.4,51.4,4.1,0,0.49,418.8,23.5,13.9,24.8,Moderate
7302,2025-11-01 06:00:00,SNS-026,Industrial,25.6,62.0,9.9,0,0.38,472.6,23.6,34.3,55.4,Moderate
